STA,Date,Precip,MorningTemp,Snowfall,YR,MO,DA,PRCP,SNF,MiddayTemp
82403,1943-2-15,0.0,26.66666667,0.0,43,2,15,0.0,0.0,38.33333333
32602,1945-3-24,0.0,18.88888889,0.0,45,3,24,0.0,0.0,30.55555556
81702,1944-2-8,0.0,21.11111111,0.0,44,2,8,0.0,0.0,31.11111111
33109,1943-10-3,,16.66666667,0.0,43,10,3,,0.0,25.55555556
34005,1945-4-5,0.0,10.55555556,0.0,45,4,5,0.0,0.0,19.44444444
10718,1943-6-10,1.016,23.88888889,0.0,43,6,10,0.04,0.0,32.22222222
10705,1944-12-14,33.782,22.22222222,0.0,44,12,14,1.33,0.0,26.11111111
11606,1945-10-2,,26.66666667,0.0,45,10,2,,0.0,31.11111111
80411,1944-2-28,5.334,23.33333333,0.0,44,2,28,0.21,0.0,30.55555556
13601,1944-6-23,0.0,22.77777778,0.0,44,6,23,0.0,0.0,28.33333333
11902,1945-7-31,4.064,20.55555556,0.0,45,7,31,0.16,0.0,31.11111111
22502,1943-10-21,0.0,18.33333333,0.0,43,10,21,0.0,0.0,29.44444444
10701,1940-10-27,6.35,22.77777778,0.0,40,10,27,0.25,0.0,30.0
10102,1943-12-17,13.97,21.11111111,0.0,43,12,17,0.55,0.0,31.11111111
13002,1944-4-26,0.0,13.33333333,0.0,44,4,26,0.0,0.0,31.11111111
32815,1945-2-8,0.0,18.33333333,0.0,45,2,8,0.0,0.0,31.11111111
82403,1943-12-6,0.0,26.11111111,0.0,43,12,6,0.0,0.0,38.88888889
10002,1945-8-30,0.0,23.88888889,0.0,45,8,30,0.0,0.0,27.77777778
21501,1945-8-22,16.764,19.44444444,0.0,45,8,22,0.66,0.0,28.33333333
11103,1945-9-5,17.526,22.22222222,0.0,45,9,5,0.69,0.0,30.0
12701,1944-5-7,0.0,17.77777778,0.0,44,5,7,0.0,0.0,30.55555556
33109,1945-5-17,0.0,17.22222222,0.0,45,5,17,0.0,0.0,32.22222222
32907,1944-2-1,0.762,12.22222222,0.0,44,2,1,0.03,0.0,21.66666667
41204,1945-7-29,0.0,23.88888889,0.0,45,7,29,0.0,0.0,31.66666667
33206,1945-7-9,0.0,22.77777778,0.0,45,7,9,0.0,0.0,35.0
80412,1945-1-22,0.254,23.88888889,0.0,45,1,22,0.01,0.0,32.22222222
22509,1941-9-15,0.0,20.55555556,0.0,41,9,15,0.0,0.0,29.44444444
82506,1945-2-23,0.0,20.0,0.0,45,2,23,0.0,0.0,30.55555556
80412,1945-2-10,0.0,22.22222222,0.0,45,2,10,0.0,0.0,31.66666667
80411,1944-7-2,0.0,23.33333333,0.0,44,7,2,0.0,0.0,30.55555556
11901,1945-6-3,36.321999999999996,15.55555556,0.0,45,6,3,1.43,0.0,26.11111111
11501,1945-8-16,9.652000000000001,23.88888889,0.0,45,8,16,0.38,0.0,29.44444444
31701,1942-10-23,0.0,19.44444444,0.0,42,10,23,0.0,0.0,37.22222222
34022,1945-8-19,0.762,13.33333333,0.0,45,8,19,0.03,0.0,19.44444444
11606,1942-9-29,0.0,25.55555556,0.0,42,9,29,0.0,0.0,30.55555556
32803,1945-1-4,0.0,11.66666667,0.0,45,1,4,0.0,0.0,24.44444444
22507,1942-12-25,0.0,17.77777778,0.0,42,12,25,,0.0,27.77777778
11501,1945-12-14,,24.44444444,0.0,45,12,14,,0.0,28.88888889
11701,1945-7-3,0.0,21.66666667,0.0,45,7,3,0.0,0.0,36.11111111
22508,1945-6-19,1.778,19.44444444,0.0,45,6,19,0.07,0.0,27.77777778
40601,1944-10-17,4.3180000000000005,25.55555556,0.0,44,10,17,0.17,0.0,30.0
81601,1943-6-15,0.508,23.33333333,0.0,43,6,15,0.02,0.0,28.88888889
10718,1942-9-9,0.0,25.0,0.0,42,9,9,,0.0,32.22222222
33206,1945-4-17,0.0,7.777777778,0.0,45,4,17,0.0,0.0,16.11111111
32805,1945-10-21,58.166000000000004,18.33333333,0.0,45,10,21,2.29,0.0,21.66666667
11801,1942-12-22,,22.22222222,0.0,42,12,22,,0.0,31.11111111
10701,1943-6-3,0.0,23.33333333,0.0,43,6,3,0.0,0.0,31.66666667
11601,1945-1-24,0.0,25.0,0.0,45,1,24,0.0,0.0,29.44444444
10502,1945-7-1,41.402,21.66666667,0.0,45,7,1,1.63,0.0,31.66666667
10803,1945-3-7,0.0,23.88888889,0.0,45,3,7,0.0,0.0,33.88888889
10701,1945-4-23,0.0,25.0,0.0,45,4,23,0.0,0.0,33.33333333
34022,1945-11-1,0.0,6.1111111110000005,0.0,45,11,1,0.0,0.0,10.55555556
32601,1945-1-9,0.0,7.222222222,0.0,45,1,9,0.0,0.0,17.22222222
82501,1944-3-2,,19.44444444,0.0,44,3,2,,0.0,26.11111111
50801,1942-7-20,,18.88888889,0.0,42,7,20,,0.0,22.77777778
22502,1940-7-4,0.0,21.11111111,0.0,40,7,4,0.0,0.0,28.88888889
33401,1944-1-27,0.0,3.888888889,0.0,44,1,27,0.0,0.0,17.77777778
80504,1944-7-16,,24.44444444,0.0,44,7,16,,0.0,30.55555556
33501,1944-1-13,2.032,-1.111111111,,44,1,13,0.08,,6.666666667
10102,1944-3-9,,22.77777778,0.0,44,3,9,,0.0,32.77777778
31501,1943-9-16,2.286,22.22222222,0.0,43,9,16,0.09,0.0,25.55555556
10701,1944-3-12,0.0,21.66666667,0.0,44,3,12,0.0,0.0,33.88888889
22509,1941-7-4,0.0,22.77777778,0.0,41,7,4,0.0,0.0,28.88888889
31501,1944-9-1,,22.77777778,0.0,44,9,1,,0.0,28.88888889
22509,1941-11-29,0.0,16.66666667,0.0,41,11,29,0.0,0.0,26.66666667
11901,1943-4-2,0.0,11.11111111,0.0,43,4,2,0.0,0.0,25.0
10804,1944-1-1,0.0,18.88888889,0.0,44,1,1,0.0,0.0,31.66666667
60701,1943-1-21,0.0,25.55555556,0.0,43,1,21,0.0,0.0,30.0
32601,1942-7-10,71.628,24.44444444,0.0,42,7,10,2.82,0.0,32.22222222
33044,1943-6-12,0.0,13.88888889,0.0,43,6,12,0.0,0.0,25.0
33117,1944-4-8,0.0,11.11111111,0.0,44,4,8,0.0,0.0,25.55555556
11701,1944-3-27,0.0,21.11111111,0.0,44,3,27,0.0,0.0,34.44444444
13601,1942-3-2,0.254,12.22222222,0.0,42,3,2,0.01,0.0,18.88888889
10704,1945-1-21,0.0,22.22222222,0.0,45,1,21,0.0,0.0,31.11111111
11501,1945-10-24,0.0,24.44444444,0.0,45,10,24,0.0,0.0,30.0
31302,1944-12-18,0.0,5.0,0.0,44,12,18,0.0,0.0,23.33333333
32805,1945-6-12,0.0,30.0,0.0,45,6,12,0.0,0.0,43.33333333
10502,1945-2-2,0.0,20.0,0.0,45,2,2,0.0,0.0,32.22222222
42401,1945-12-7,0.0,20.55555556,0.0,45,12,7,0.0,0.0,24.44444444
33117,1944-10-24,0.0,15.55555556,0.0,44,10,24,0.0,0.0,22.22222222
16407,1942-8-25,2.286,5.0,0.0,42,8,25,0.09,0.0,8.888888889
10701,1941-1-3,0.0,22.77777778,0.0,41,1,3,0.0,0.0,32.77777778
50403,1944-9-22,0.0,23.33333333,0.0,44,9,22,0.0,0.0,32.22222222
33206,1944-12-20,0.508,7.222222222,0.0,44,12,20,0.02,0.0,11.11111111
20501,1945-8-6,6.096,22.77777778,0.0,45,8,6,0.24,0.0,30.55555556
11101,1943-4-8,0.0,20.0,0.0,43,4,8,0.0,0.0,38.88888889
50401,1945-11-19,0.254,23.33333333,0.0,45,11,19,0.01,0.0,32.22222222
10002,1945-10-27,,22.77777778,0.0,45,10,27,,0.0,28.33333333
13007,1944-3-25,0.0,7.777777778,0.0,44,3,25,0.0,0.0,17.77777778
11501,1945-9-1,1.27,24.44444444,0.0,45,9,1,0.05,0.0,30.0
11704,1943-12-8,0.0,20.0,0.0,43,12,8,0.0,0.0,30.0
81702,1943-3-1,36.576,22.22222222,0.0,43,3,1,1.44,0.0,31.11111111
10804,1945-2-8,0.0,20.0,0.0,45,2,8,0.0,0.0,32.77777778
80504,1944-12-8,31.496,22.77777778,0.0,44,12,8,1.24,0.0,28.88888889
40601,1945-1-20,0.0,25.55555556,0.0,45,1,20,0.0,0.0,30.0
10803,1943-8-28,0.0,22.77777778,0.0,43,8,28,0.0,0.0,30.55555556
10804,1945-7-12,0.0,22.22222222,0.0,45,7,12,0.0,0.0,32.22222222
50403,1945-4-19,,22.22222222,0.0,45,4,19,,0.0,30.0
10803,1942-7-5,9.144,22.77777778,0.0,42,7,5,0.36,0.0,31.66666667
32815,1945-8-14,0.762,25.55555556,0.0,45,8,14,0.03,0.0,31.11111111
10806,1945-5-18,1.778,16.66666667,0.0,45,5,18,0.07,0.0,27.77777778
16407,1943-10-10,,-1.666666667,5.08,43,10,10,,0.2,1.666666667
10102,1943-10-3,1.27,21.66666667,0.0,43,10,3,0.05,0.0,31.66666667
80425,1944-9-24,,24.44444444,0.0,44,9,24,,0.0,30.55555556
32801,1944-6-12,0.0,30.55555556,0.0,44,6,12,0.0,0.0,43.33333333
82405,1943-8-27,0.0,10.0,0.0,43,8,27,0.0,0.0,24.44444444
50403,1945-6-30,,22.22222222,0.0,45,6,30,,0.0,29.44444444
32906,1944-7-28,79.248,23.88888889,0.0,44,7,28,3.12,0.0,31.66666667
12801,1945-7-29,,21.11111111,0.0,45,7,29,,0.0,33.88888889
50802,1945-2-11,,23.33333333,0.0,45,2,11,,0.0,30.55555556
11701,1944-1-21,0.762,18.33333333,0.0,44,1,21,0.03,0.0,31.66666667
10102,1945-10-3,71.882,22.22222222,0.0,45,10,3,2.83,0.0,28.88888889
50401,1945-4-22,3.556,22.22222222,0.0,45,4,22,0.14,0.0,31.11111111
33023,1944-6-22,2.54,18.33333333,0.0,44,6,22,0.1,0.0,26.11111111
33305,1944-9-4,0.0,18.88888889,0.0,44,9,4,0.0,0.0,38.88888889
11902,1944-7-11,0.0,22.77777778,0.0,44,7,11,0.0,0.0,32.22222222
82501,1944-6-30,0.0,6.1111111110000005,0.0,44,6,30,0.0,0.0,22.77777778
32501,1943-8-31,,22.22222222,0.0,43,8,31,,0.0,28.33333333
10502,1945-11-25,1.016,21.11111111,0.0,45,11,25,0.04,0.0,31.66666667
81702,1945-5-29,0.0,16.66666667,0.0,45,5,29,0.0,0.0,26.11111111
62701,1943-1-31,1.524,22.22222222,0.0,43,1,31,0.06,0.0,27.77777778
12801,1945-6-23,0.0,24.44444444,0.0,45,6,23,0.0,0.0,30.55555556
10803,1941-8-27,8.382,23.88888889,0.0,41,8,27,0.33,0.0,28.33333333
12701,1943-1-26,0.0,16.66666667,0.0,43,1,26,0.0,0.0,30.55555556
10502,1943-12-14,56.896,20.55555556,0.0,43,12,14,2.24,0.0,27.77777778
33044,1943-6-5,0.0,7.222222222,0.0,43,6,5,0.0,0.0,25.0
22508,1945-8-23,0.0,19.44444444,0.0,45,8,23,0.0,0.0,28.33333333
11701,1943-11-24,67.31,20.0,0.0,43,11,24,2.65,0.0,31.11111111
13601,1943-5-4,0.0,17.77777778,0.0,43,5,4,0.0,0.0,22.22222222
32904,1944-11-24,0.0,11.66666667,0.0,44,11,24,0.0,0.0,27.22222222
11601,1943-3-31,14.732000000000001,21.11111111,0.0,43,3,31,0.58,0.0,26.66666667
22507,1942-11-18,0.0,20.0,0.0,42,11,18,,0.0,28.33333333
22504,1944-3-2,,22.22222222,0.0,44,3,2,,0.0,26.11111111
60701,1942-12-8,0.0,25.55555556,0.0,42,12,8,0.0,0.0,31.11111111
22508,1943-9-5,1.016,19.44444444,0.0,43,9,5,0.04,0.0,29.44444444
41204,1945-4-6,0.0,21.11111111,0.0,45,4,6,0.0,0.0,35.0
16405,1942-9-8,,3.333333333,0.0,42,9,8,,0.0,10.0
60701,1943-5-29,,26.66666667,0.0,43,5,29,,0.0,30.55555556
82405,1945-2-25,2.7939999999999996,25.0,0.0,45,2,25,0.11,0.0,32.22222222
22502,1944-9-25,0.0,18.88888889,0.0,44,9,25,0.0,0.0,30.0
34139,1944-10-29,4.8260000000000005,8.333333332999999,0.0,44,10,29,0.19,0.0,15.0
81702,1943-1-31,0.0,20.55555556,0.0,43,1,31,0.0,0.0,31.66666667
82503,1943-9-16,0.0,10.0,0.0,43,9,16,0.0,0.0,28.88888889
32815,1944-5-14,0.0,27.77777778,0.0,44,5,14,0.0,0.0,39.44444444
11701,1943-11-25,22.09800000000001,21.11111111,0.0,43,11,25,0.87,0.0,30.55555556
50801,1944-6-22,0.0,21.11111111,0.0,44,6,22,0.0,0.0,25.0
22502,1945-11-11,0.0,17.22222222,0.0,45,11,11,0.0,0.0,28.33333333
22502,1942-11-12,0.0,19.44444444,0.0,42,11,12,0.0,0.0,26.66666667
10703,1944-5-21,0.508,25.55555556,0.0,44,5,21,0.02,0.0,32.22222222
80412,1944-2-12,17.78,23.88888889,0.0,44,2,12,0.7,0.0,29.44444444
10804,1945-4-11,0.0,21.11111111,0.0,45,4,11,0.0,0.0,34.44444444
81404,1943-4-7,22.351999999999997,23.88888889,0.0,43,4,7,0.88,0.0,30.55555556
11103,1944-12-15,0.0,20.0,0.0,44,12,15,0.0,0.0,24.44444444
34002,1944-5-21,0.0,14.44444444,0.0,44,5,21,0.0,0.0,22.22222222
11701,1944-1-23,0.0,20.0,0.0,44,1,23,0.0,0.0,30.0
22508,1942-10-21,32.512,17.77777778,0.0,42,10,21,1.28,0.0,23.33333333
82506,1945-10-4,0.0,7.222222222,0.0,45,10,4,0.0,0.0,26.11111111
10001,1942-10-11,,21.11111111,0.0,42,10,11,,0.0,27.77777778
50802,1945-5-2,0.0,21.11111111,0.0,45,5,2,0.0,0.0,30.0
33117,1945-3-29,24.638,9.444444444,0.0,45,3,29,0.97,0.0,13.33333333
10002,1944-12-2,0.0,22.77777778,0.0,44,12,2,0.0,0.0,32.22222222
50301,1943-12-19,5.8420000000000005,22.77777778,0.0,43,12,19,0.23,0.0,28.88888889
13002,1945-6-3,0.0,15.55555556,0.0,45,6,3,0.0,0.0,21.66666667
11701,1944-8-11,,23.88888889,0.0,44,8,11,,0.0,37.22222222
81601,1945-3-10,37.338,23.88888889,0.0,45,3,10,1.47,0.0,33.88888889
82403,1942-8-20,0.0,17.77777778,0.0,42,8,20,0.0,0.0,31.11111111
11801,1943-3-23,0.0,23.33333333,0.0,43,3,23,0.0,0.0,31.66666667
32805,1944-11-11,0.0,12.77777778,0.0,44,11,11,0.0,0.0,30.55555556
82506,1945-2-18,0.0,20.0,0.0,45,2,18,,0.0,31.11111111
22502,1945-10-22,0.0,21.11111111,0.0,45,10,22,0.0,0.0,27.77777778
31501,1943-5-18,0.0,27.77777778,0.0,43,5,18,0.0,0.0,31.11111111
33109,1944-9-6,0.0,21.66666667,0.0,44,9,6,0.0,0.0,33.88888889
13601,1943-1-1,0.0,15.55555556,0.0,43,1,1,0.0,0.0,18.88888889
12001,1943-11-15,0.0,7.777777778,0.0,43,11,15,0.0,0.0,25.55555556
10704,1944-4-30,8.382,23.33333333,0.0,44,4,30,0.33,0.0,31.11111111
81601,1944-4-7,16.51,23.88888889,0.0,44,4,7,0.65,0.0,29.44444444
20501,1944-12-13,0.0,24.44444444,0.0,44,12,13,0.0,0.0,30.55555556
81702,1942-12-10,0.0,20.55555556,0.0,42,12,10,,0.0,25.55555556
22502,1942-9-26,0.762,22.22222222,0.0,42,9,26,0.03,0.0,31.66666667
10704,1943-7-26,10.668,21.11111111,0.0,43,7,26,0.42,0.0,28.88888889
60701,1945-8-16,0.0,23.88888889,0.0,45,8,16,0.0,0.0,33.33333333
60701,1942-10-14,0.0,24.44444444,0.0,42,10,14,0.0,0.0,31.11111111
80509,1945-1-24,37.592,21.66666667,0.0,45,1,24,1.48,0.0,32.22222222
10718,1942-10-31,0.0,23.33333333,0.0,42,10,31,,0.0,26.66666667
81702,1944-3-24,4.3180000000000005,22.22222222,0.0,44,3,24,0.17,0.0,32.22222222
11601,1944-5-16,0.254,25.55555556,0.0,44,5,16,0.01,0.0,30.0
16202,1944-6-15,,3.888888889,0.0,44,6,15,,0.0,13.88888889
33023,1944-10-14,,10.55555556,0.0,44,10,14,,0.0,21.66666667
31401,1944-11-24,0.0,19.44444444,0.0,44,11,24,0.0,0.0,30.0
11501,1944-6-15,3.556,23.33333333,0.0,44,6,15,0.14,0.0,30.0
33044,1943-2-16,,1.666666667,0.0,43,2,16,,0.0,10.0
22509,1940-6-14,0.254,21.11111111,0.0,40,6,14,0.01,0.0,30.0
11606,1944-2-23,,22.22222222,0.0,44,2,23,,0.0,27.77777778
81702,1944-10-10,1.778,21.66666667,0.0,44,10,10,0.07,0.0,30.0
32601,1944-4-1,0.0,22.77777778,0.0,44,4,1,0.0,0.0,29.44444444
12701,1945-5-19,0.0,21.11111111,0.0,45,5,19,0.0,0.0,33.33333333
32801,1945-8-17,24.13,24.44444444,0.0,45,8,17,0.95,0.0,32.22222222
32801,1943-11-20,0.0,12.77777778,0.0,43,11,20,0.0,0.0,28.33333333
22502,1945-7-26,0.0,18.33333333,0.0,45,7,26,0.0,0.0,30.55555556
33019,1943-11-13,,10.0,0.0,43,11,13,,0.0,16.66666667
10703,1945-11-17,10.668,23.88888889,0.0,45,11,17,0.42,0.0,29.44444444
33031,1943-10-25,,11.11111111,0.0,43,10,25,,0.0,20.0
34018,1945-6-1,0.0,12.22222222,0.0,45,6,1,0.0,0.0,25.55555556
16504,1945-8-21,0.0,0.5555555560000001,0.0,45,8,21,0.0,0.0,16.66666667
10804,1942-9-4,0.762,21.66666667,0.0,42,9,4,0.03,0.0,31.11111111
41207,1945-3-29,0.0,21.11111111,0.0,45,3,29,0.0,0.0,35.0
13005,1944-10-29,0.0,11.66666667,0.0,44,10,29,0.0,0.0,21.66666667
20501,1943-3-26,0.0,23.88888889,0.0,43,3,26,0.0,0.0,28.33333333
42401,1945-7-7,0.0,25.0,0.0,45,7,7,0.0,0.0,32.22222222
50301,1944-1-17,0.0,24.44444444,0.0,44,1,17,0.0,0.0,30.0
16202,1943-10-2,0.0,-0.5555555560000001,0.0,43,10,2,0.0,0.0,4.444444444
12001,1943-4-10,0.0,11.11111111,0.0,43,4,10,0.0,0.0,32.22222222
16405,1942-5-16,1.524,1.666666667,0.0,42,5,16,0.06,0.0,14.44444444
34113,1944-12-31,,2.222222222,0.0,44,12,31,,0.0,7.777777778
34104,1945-8-14,0.0,21.66666667,0.0,45,8,14,0.0,0.0,35.0
32501,1943-11-26,0.0,18.88888889,0.0,43,11,26,0.0,0.0,28.88888889
32815,1944-5-17,0.508,25.55555556,0.0,44,5,17,0.02,0.0,37.22222222
10703,1945-8-19,,23.88888889,0.0,45,8,19,,0.0,30.0
20501,1943-6-7,0.508,23.33333333,0.0,43,6,7,0.02,0.0,29.44444444
50403,1943-7-11,0.0,23.88888889,0.0,43,7,11,0.0,0.0,30.0
31302,1944-12-24,0.0,6.1111111110000005,0.0,44,12,24,0.0,0.0,23.33333333
50302,1945-3-4,3.048,23.88888889,0.0,45,3,4,0.12,0.0,31.11111111
11801,1944-3-31,0.0,21.66666667,0.0,44,3,31,0.0,0.0,33.33333333
11610,1942-11-12,0.0,21.11111111,0.0,42,11,12,0.0,0.0,33.33333333
81702,1943-6-20,0.0,17.77777778,0.0,43,6,20,0.0,0.0,28.88888889
11902,1943-9-6,0.0,21.11111111,0.0,43,9,6,0.0,0.0,31.11111111
82502,1944-7-12,0.762,11.66666667,0.0,44,7,12,0.03,0.0,23.88888889
11501,1945-2-5,1.016,21.11111111,0.0,45,2,5,0.04,0.0,28.88888889
11501,1944-11-29,3.556,23.88888889,0.0,44,11,29,0.14,0.0,29.44444444
11610,1945-10-1,0.762,22.22222222,0.0,45,10,1,0.03,0.0,30.55555556
31701,1943-5-27,5.8420000000000005,19.44444444,0.0,43,5,27,0.23,0.0,30.55555556
82405,1944-9-19,1.778,17.22222222,0.0,44,9,19,0.07,0.0,23.33333333
50802,1944-7-22,0.0,17.77777778,0.0,44,7,22,0.0,0.0,23.88888889
10701,1940-9-26,19.812,22.77777778,0.0,40,9,26,0.78,0.0,26.66666667
33401,1945-1-19,0.254,11.66666667,0.0,45,1,19,0.01,0.0,17.22222222
16504,1942-6-21,0.0,5.555555556,0.0,42,6,21,0.0,0.0,14.44444444
16201,1943-8-22,,7.222222222,0.0,43,8,22,,0.0,13.33333333
16405,1942-9-28,6.096,0.5555555560000001,0.0,42,9,28,0.24,0.0,6.666666667
33031,1944-9-27,0.0,17.22222222,0.0,44,9,27,0.0,0.0,28.88888889
31701,1943-1-13,0.0,16.66666667,0.0,43,1,13,0.0,0.0,35.0
50801,1942-12-17,0.0,20.55555556,0.0,42,12,17,0.0,0.0,24.44444444
82405,1944-9-11,0.0,11.66666667,0.0,44,9,11,0.0,0.0,25.55555556
13601,1942-1-21,0.0,15.55555556,0.0,42,1,21,0.0,0.0,21.66666667
11901,1945-5-23,6.858,15.55555556,0.0,45,5,23,0.27,0.0,23.33333333
33123,1945-12-2,0.0,11.11111111,0.0,45,12,2,0.0,0.0,23.33333333
32602,1945-1-15,0.0,15.55555556,0.0,45,1,15,0.0,0.0,21.66666667
50802,1945-4-8,0.0,20.55555556,0.0,45,4,8,0.0,0.0,32.77777778
32801,1944-1-13,,13.88888889,0.0,44,1,13,,0.0,23.88888889
16504,1944-9-27,0.0,-10.0,0.0,44,9,27,0.0,0.0,2.222222222
22508,1940-6-11,0.0,18.88888889,0.0,40,6,11,0.0,0.0,28.88888889
11902,1944-6-5,,22.77777778,0.0,44,6,5,,0.0,30.55555556
11801,1942-11-5,0.0,23.88888889,0.0,42,11,5,0.0,0.0,31.66666667
16405,1944-8-31,0.0,0.0,0.0,44,8,31,0.0,0.0,11.66666667
10102,1944-10-7,,22.77777778,0.0,44,10,7,,0.0,32.77777778
22507,1945-8-26,0.0,20.55555556,0.0,45,8,26,0.0,0.0,30.55555556
30001,1943-6-13,0.508,25.55555556,0.0,43,6,13,0.02,0.0,29.44444444
34111,1944-11-5,0.0,8.333333332999999,0.0,44,11,5,0.0,0.0,18.88888889
33401,1944-4-26,0.0,18.33333333,0.0,44,4,26,0.0,0.0,37.22222222
80412,1944-9-21,79.502,21.66666667,0.0,44,9,21,3.13,0.0,27.77777778
16405,1944-6-19,0.0,2.777777778,0.0,44,6,19,0.0,0.0,14.44444444
22507,1943-2-15,0.0,13.88888889,0.0,43,2,15,,0.0,25.55555556
16504,1944-7-25,0.762,6.1111111110000005,0.0,44,7,25,0.03,0.0,11.11111111
10804,1945-7-10,0.0,22.22222222,0.0,45,7,10,0.0,0.0,32.22222222
16405,1944-5-1,,-0.5555555560000001,,44,5,1,,,3.888888889
11606,1942-9-10,0.0,26.66666667,0.0,42,9,10,0.0,0.0,32.22222222
12801,1944-11-4,0.0,17.77777778,0.0,44,11,4,0.0,0.0,30.0
10701,1945-4-28,1.016,23.33333333,0.0,45,4,28,0.04,0.0,31.11111111
50304,1945-7-21,48.513999999999996,21.11111111,0.0,45,7,21,1.91,0.0,24.44444444
32503,1944-10-24,0.0,26.11111111,0.0,44,10,24,0.0,0.0,36.11111111
60701,1943-8-29,2.54,23.33333333,0.0,43,8,29,0.1,0.0,30.0
10802,1945-6-10,8.89,23.33333333,0.0,45,6,10,0.35,0.0,28.33333333
80509,1944-4-24,23.114,21.66666667,0.0,44,4,24,0.91,0.0,27.77777778
34012,1944-11-3,1.524,8.333333332999999,0.0,44,11,3,0.06,0.0,14.44444444
33406,1945-4-11,5.334,2.222222222,0.0,45,4,11,0.21,0.0,15.55555556
50301,1944-8-11,2.7939999999999996,22.22222222,0.0,44,8,11,0.11,0.0,28.33333333
31101,1943-12-25,0.0,15.55555556,0.0,43,12,25,0.0,0.0,30.0
10803,1945-7-28,0.0,22.77777778,0.0,45,7,28,0.0,0.0,28.88888889
33401,1943-12-1,0.0,8.888888889,0.0,43,12,1,0.0,0.0,28.88888889
10002,1944-11-2,2.7939999999999996,22.22222222,0.0,44,11,2,0.11,0.0,30.0
60701,1945-6-20,11.43,24.44444444,0.0,45,6,20,0.45,0.0,32.77777778
13601,1945-1-27,1.778,12.77777778,0.0,45,1,27,0.07,0.0,15.55555556
10705,1943-6-28,3.81,20.55555556,0.0,43,6,28,0.15,0.0,30.0
11701,1945-9-16,0.0,22.77777778,0.0,45,9,16,0.0,0.0,32.77777778
31001,1943-9-2,0.0,20.0,0.0,43,9,2,0.0,0.0,31.11111111
22508,1944-2-20,11.684000000000001,15.55555556,0.0,44,2,20,0.46,0.0,22.22222222
10002,1944-5-23,0.762,23.88888889,0.0,44,5,23,0.03,0.0,29.44444444
31701,1944-1-28,0.0,14.44444444,0.0,44,1,28,0.0,0.0,31.11111111
22509,1941-9-23,0.0,22.22222222,0.0,41,9,23,0.0,0.0,31.11111111
32805,1945-6-8,0.0,30.0,0.0,45,6,8,0.0,0.0,41.11111111
50401,1944-12-7,0.0,22.22222222,0.0,44,12,7,0.0,0.0,32.22222222
16407,1943-2-7,0.508,-6.1111111110000005,7.62,43,2,7,0.02,0.3,1.666666667
22504,1942-5-24,,21.11111111,0.0,42,5,24,,0.0,29.44444444
11704,1943-5-18,33.782,20.55555556,0.0,43,5,18,1.33,0.0,30.0
34002,1944-3-29,0.0,7.222222222,0.0,44,3,29,0.0,0.0,15.0
82502,1945-6-11,38.861999999999995,13.33333333,0.0,45,6,11,1.53,0.0,20.55555556
41207,1945-3-20,0.0,20.55555556,0.0,45,3,20,0.0,0.0,30.0
10101,1944-5-4,1.524,25.0,0.0,44,5,4,0.06,0.0,32.22222222
10102,1945-1-22,0.0,23.33333333,0.0,45,1,22,0.0,0.0,34.44444444
13601,1944-3-3,0.254,10.0,0.0,44,3,3,0.01,0.0,15.55555556
33303,1943-11-17,0.0,14.44444444,0.0,43,11,17,0.0,0.0,25.55555556
50301,1944-4-20,4.572,24.44444444,0.0,44,4,20,0.18,0.0,29.44444444
50303,1943-8-8,12.192,20.55555556,0.0,43,8,8,0.48,0.0,30.0
50401,1945-6-23,1.016,21.11111111,0.0,45,6,23,0.04,0.0,32.22222222
32805,1943-8-3,50.54600000000001,25.55555556,0.0,43,8,3,1.99,0.0,30.0
22504,1942-1-10,0.0,17.22222222,0.0,42,1,10,0.0,0.0,29.44444444
22508,1941-8-4,3.302,20.0,0.0,41,8,4,0.13,0.0,27.22222222
13002,1943-8-13,0.0,22.22222222,0.0,43,8,13,0.0,0.0,33.33333333
32301,1944-3-2,0.0,10.55555556,0.0,44,3,2,0.0,0.0,36.11111111
34104,1944-1-30,0.0,6.1111111110000005,0.0,44,1,30,0.0,0.0,18.88888889
61501,1944-10-15,,22.77777778,0.0,44,10,15,,0.0,27.22222222
10101,1944-9-9,7.874,23.33333333,0.0,44,9,9,0.31,0.0,27.77777778
32805,1945-3-9,0.0,11.11111111,0.0,45,3,9,0.0,0.0,30.0
11701,1945-11-15,,21.11111111,0.0,45,11,15,,0.0,32.22222222
13601,1944-5-26,18.796,20.0,0.0,44,5,26,0.74,0.0,25.0
10704,1944-7-15,118.618,22.77777778,0.0,44,7,15,4.67,0.0,29.44444444
50403,1943-9-24,0.0,22.77777778,0.0,43,9,24,0.0,0.0,31.11111111
10803,1941-1-22,0.0,21.66666667,0.0,41,1,22,0.0,0.0,32.77777778
32702,1944-1-8,1.27,13.33333333,0.0,44,1,8,0.05,0.0,24.44444444
12101,1944-4-27,0.0,18.88888889,0.0,44,4,27,0.0,0.0,36.11111111
33019,1944-5-28,0.0,11.66666667,0.0,44,5,28,0.0,0.0,23.88888889
33109,1944-7-31,0.0,18.33333333,0.0,44,7,31,0.0,0.0,33.88888889
33031,1945-10-13,0.0,11.66666667,0.0,45,10,13,0.0,0.0,23.88888889
32601,1945-10-30,0.0,18.33333333,0.0,45,10,30,0.0,0.0,33.88888889
